NOME,FASE_2020,FASE_2021,FASE_2022,PEDRA_2020,PEDRA_2021,PEDRA_2022,PONTO_VIRADA_2020,PONTO_VIRADA_2021,PONTO_VIRADA_2022,IAN_2020,IAN_2021,IAN_2022,IDA_2020,IDA_2021,IDA_2022,IEG_2020,IEG_2021,IEG_2022,IAA_2020,IAA_2021,IAA_2022,IPS_2020,IPS_2021,IPS_2022,IPP_2020,IPP_2021,IPP_2022,IPV_2020,IPV_2021,IPV_2022,INDE_2020,INDE_2021,INDE_2022,STATUS_ALUNO,ANO_INGRESSO,FASE_PARADA,dimensao_academica,dimensao_psicossocial,dimensao_psicopedagogica
ALUNO-391,,,0.0,,,Ametista,,,1.0,,,5.0,,,9.0,,,9.245857699805068,,,9.50002,,,5.625,,,5.625,,,9.16667,,,8.057507539961014,Desistencia,2022.0,0.0,7.748619233268356,7.56251,7.395835
ALUNO-392,,,0.0,,,Ametista,,,0.0,,,10.0,,,5.666666666666667,,,8.094541910331383,,,8.500020000000001,,,5.625,,,5.625,,,7.499995,,,7.22724271539961,Desistencia,2022.0,0.0,7.92040285899935,7.0625100000000005,6.5624975
ALUNO-395,,,3.0,,,Quartzo,,,0.0,,,2.5,,,2.777777777777777,,,4.077797202797203,,,9.16668,,,7.5,,,6.25,,,5.7499925,,,5.062781496114996,Desistencia,2020.0,3.0,3.1185249935249932,8.33334,5.999996250000001
ALUNO-398,,,0.0,,,Ágata,,,0.0,,,10.0,,,5.566666666666667,,,5.87121212121212,,,9.50002,,,5.625,,,5.3125,,,7.999995,,,6.931326757575758,Desistencia,2022.0,0.0,7.145959595959596,7.56251,6.6562475
ALUNO-402,,,0.0,,,Ametista,,,0.0,,,10.0,,,5.25,,,7.669227535068609,,,8.000020000000001,,,7.5,,,5.625,,,6.999995,,,7.096346507013722,Desistencia,2022.0,0.0,7.639742511689536,7.7500100000000005,6.3124975
ALUNO-409,,,2.0,,,Ágata,,,0.0,,,5.0,,,5.5,,,8.393939393939394,,,5.75,,,5.0,,,6.041666666666666,,,7.111113333333333,,,6.380177212121212,Desistencia,2022.0,2.0,6.2979797979797985,5.375,6.57639
ALUNO-410,,,0.0,,,Quartzo,,,0.0,,,5.0,,,5.366666666666667,,,5.132275132275131,,,0.0,,,7.5,,,5.3125,,,6.583325,,,5.19770335978836,Desistencia,2022.0,0.0,5.166313932980599,3.75,5.9479125
ALUNO-411,,,0.0,,,Ametista,,,0.0,,,10.0,,,4.166666666666667,,,9.380844645550528,,,9.000020000000001,,,7.5,,,5.625,,,7.41666,,,7.405336262443439,Desistencia,2022.0,0.0,7.849170437405732,8.25001,6.52083
ALUNO-412,,,1.0,,,Ametista,,,0.0,,,10.0,,,5.75,,,9.393939393939394,,,9.50002,,,7.5,,,6.041666666666667,,,7.055549999999999,,,7.744066545454546,Desistencia,2022.0,1.0,8.381313131313131,8.50001,6.548608333333333
ALUNO-413,,,2.0,,,Ágata,,,0.0,,,5.0,,,3.25,,,9.696969696969695,,,8.500020000000001,,,7.5,,,6.25,,,7.555556666666667,,,6.825507272727274,Desistencia,2022.0,2.0,5.982323232323232,8.00001,6.902778333333334
ALUNO-415,,,4.0,,,Ágata,,,0.0,,,2.5,,,3.666666666666667,,,8.72737556561086,,,7.91667,,,7.5,,,7.03125,,,6.7083275,,,6.315265946455505,Desistencia,2022.0,4.0,4.964680744092509,7.708335,6.86978875
ALUNO-417,,,1.0,,,Ametista,,,0.0,,,10.0,,,6.75,,,8.005698005698004,,,8.500020000000001,,,7.5,,,5.625,,,6.833326666666667,,,7.480306934472935,Desistencia,2022.0,1.0,8.251899335232668,8.00001,6.229163333333334
ALUNO-418,,,0.0,,,Ágata,,,0.0,,,5.0,,,5.416666666666667,,,8.491715399610136,,,9.000020000000001,,,5.625,,,5.625,,,6.999995,,,6.706677413255361,Desistencia,2022.0,0.0,6.302794022092268,7.3125100000000005,6.3124975
ALUNO-419,,,4.0,,,Ametista,,,0.0,,,5.0,,,5.166666666666667,,,8.256563479623825,,,10.00002,,,7.5,,,7.5,,,6.8333275,,,7.051313529258098,Desistencia,2022.0,4.0,6.141076715430164,8.75001,7.16666375
ALUNO-420,,,1.0,,,Topázio,,,1.0,,,5.0,,,9.083333333333334,,,9.233954451345756,,,9.50002,,,7.5,,,6.25,,,8.55556,,,8.199571556935819,Desistencia,2022.0,1.0,7.772429261559696,8.50001,7.40278
ALUNO-427,,,0.0,,,Topázio,,,0.0,,,10.0,,,9.516666666666667,,,9.22829183698749,,,9.50002,,,6.875,,,5.625,,,8.08334,,,8.565661700730832,Desistencia,2022.0,0.0,9.581652834551385,8.18751,6.85417
ALUNO-428,,,1.0,,,Ametista,,,0.0,,,5.0,,,7.833333333333334,,,8.337844611528823,,,9.000020000000001,,,7.5,,,6.25,,,7.91667,,,7.592571588972432,Desistencia,2022.0,1.0,7.057059314954053,8.25001,7.083335
ALUNO-429,,,2.0,,,Ágata,,,0.0,,,5.0,,,5.75,,,7.749881291547958,,,8.000020000000001,,,7.5,,,6.041666666666667,,,7.5,,,6.854144924976259,Desistencia,2022.0,2.0,6.166627097182652,7.7500100000000005,6.770833333333334
ALUNO-430,,,0.0,,,Ametista,,,0.0,,,5.0,,,6.333333333333334,,,8.34008097165992,,,8.000020000000001,,,7.5,,,5.3125,,,7.666665,,,7.049267860998651,Desistencia,2022.0,0.0,6.557804768331084,7.7500100000000005,6.4895825
ALUNO-433,,,2.0,,,Topázio,,,1.0,,,10.0,,,7.5,,,10.0,,,7.00002,,,7.5,,,6.25,,,8.444443333333334,,,8.263890666666667,Desistencia,2022.0,2.0,9.166666666666666,7.25001,7.347221666666667
ALUNO-434,,,3.0,,,Ametista,,,1.0,,,5.0,,,6.055555555555556,,,10.0,,,10.00002,,,6.875,,,8.125,,,8.38889,,,7.888891111111111,Desistencia,2022.0,3.0,7.018518518518519,8.43751,8.256945
ALUNO-446,,,0.0,,,Ametista,,,0.0,,,5.0,,,7.833333333333334,,,9.568151147098517,,,8.000020000000001,,,7.5,,,5.625,,,7.916665,,,7.676131896086369,Desistencia,2022.0,0.0,7.467161493477284,7.7500100000000005,6.7708325
ALUNO-454,,,5.0,,,Ametista,,,1.0,,,5.0,,,7.755555555555556,,,7.532623626373626,,,8.33334,,,7.5,,,7.65625,,,8.666673333333332,,,7.639929503052503,Desistencia,2022.0,5.0,6.7627263939763935,7.91667,8.161461666666666
ALUNO-456,,,1.0,,,Ametista,,,0.0,,,5.0,,,7.75,,,9.30959595959596,,,8.500020000000001,,,7.5,,,6.875,,,8.333336666666668,,,7.866088525252525,Desistencia,2022.0,1.0,7.353198653198653,8.00001,7.604168333333334
ALUNO-461,,,1.0,,,Ametista,,,1.0,,,5.0,,,7.416666666666666,,,9.0,,,9.000020000000001,,,7.5,,,6.5625,,,8.83334,,,7.856253333333334,Desistencia,2022.0,1.0,7.138888888888888,8.25001,7.69792
ALUNO-470,,,1.0,,,Ametista,,,1.0,,,5.0,,,7.5,,,9.251724137931037,,,8.500020000000001,,,6.875,,,5.9375,,,8.416665,,,7.664929827586207,Desistencia,2022.0,1.0,7.250574712643679,7.6875100000000005,7.1770825
ALUNO-471,,,1.0,,,Ametista,,,0.0,,,5.0,,,6.75,,,8.826364329796824,,,9.000020000000001,,,7.5,,,5.625,,,6.08333,,,7.044440865959365,Desistencia,2022.0,1.0,6.8587881099322745,8.25001,5.854165
ALUNO-475,,,3.0,,,Quartzo,,,0.0,,,5.0,,,3.166666666666667,,,6.207341269841269,,,0.0,,,5.0,,,6.40625,,,3.75,,,4.265426587301587,Desistencia,2022.0,3.0,4.791335978835979,2.5,5.078125
ALUNO-479,,,6.0,,,Quartzo,,,0.0,,,5.0,,,3.733333333333333,,,3.972415052977713,,,0.0,,,8.75,,,5.46875,,,7.611116666666667,,,4.985248010595543,Desistencia,2022.0,6.0,4.235249462103682,4.375,6.539933333333334
ALUNO-480,,,0.0,,,Ágata,,,0.0,,,10.0,,,5.0,,,5.901515151515152,,,8.000020000000001,,,8.125,,,4.375,,,5.499995,,,6.330304030303031,Desistencia,2022.0,0.0,6.967171717171717,8.06251,4.9374975
ALUNO-481,,,0.0,,,Ametista,,,0.0,,,5.0,,,7.833333333333334,,,8.865384615384615,,,9.000020000000001,,,7.5,,,5.3125,,,7.41666,,,7.50432758974359,Desistencia,2022.0,0.0,7.232905982905983,8.25001,6.36458
ALUNO-489,,,1.0,,,Ametista,,,0.0,,,5.0,,,7.75,,,9.166666666666666,,,8.000020000000001,,,7.5,,,5.833333333333334,,,7.333333333333333,,,7.483335333333333,Desistencia,2022.0,1.0,7.3055555555555545,7.7500100000000005,6.583333333333334
ALUNO-493,,,1.0,,,Ágata,,,0.0,,,5.0,,,5.75,,,8.672013366750209,,,6.91668,,,7.5,,,5.0,,,5.24999,,,6.376068673350042,Desistencia,2022.0,1.0,6.474004455583402,7.20834,5.124995
ALUNO-501,,,1.0,,,Ametista,,,0.0,,,5.0,,,7.083333333333334,,,9.269841269841269,,,8.000020000000001,,,7.5,,,6.041666666666667,,,7.055556666666667,,,7.335914920634921,Desistencia,2022.0,1.0,7.117724867724867,7.7500100000000005,6.548611666666667
ALUNO-504,,,5.0,,,Ágata,,,0.0,,,5.0,,,7.0,,,7.041396103896105,,,9.16668,,,7.5,,,4.583333333333333,,,6.4583375,,,6.724948054112554,Desistencia,2022.0,5.0,6.347132034632035,8.33334,5.520835416666666
ALUNO-505,,,4.0,,,Ametista,,,0.0,,,10.0,,,5.333333333333333,,,7.93767507002801,,,9.16668,,,10.0,,,7.8125,,,7.7083325,,,7.893786180672269,Desistencia,2022.0,4.0,7.757002801120447,9.58334,7.7604162500000005
ALUNO-508,,,0.0,,,Ametista,,,0.0,,,5.0,,,7.916666666666666,,,9.70961887477314,,,8.500020000000001,,,7.5,,,5.625,,,7.916665,,,7.771092108287961,Desistencia,2022.0,0.0,7.542095180479936,8.00001,6.7708325
ALUNO-510,,,0.0,,,Ametista,,,1.0,,,5.0,,,7.5,,,8.993265993265993,,,8.916680000000001,,,6.875,,,5.3125,,,8.41667,,,7.592405198653199,Desistencia,2022.0,0.0,7.164421997755331,7.895840000000001,6.864585
ALUNO-514,,,5.0,,,Ágata,,,0.0,,,5.0,,,4.75,,,6.915584415584416,,,7.91667,,,7.5,,,4.583333333333333,,,6.1250025,,,6.058117716450217,Desistencia,2022.0,5.0,5.555194805194805,7.708335,5.3541679166666665
ALUNO-516,,,0.0,,,Ametista,,,0.0,,,5.0,,,6.916666666666666,,,7.13412070481214,,,9.50002,,,7.5,,,5.625,,,7.833335,,,7.139326474295761,Desistencia,2022.0,0.0,6.350262457159602,8.50001,6.7291675
ALUNO-519,,,0.0,,,Topázio,,,0.0,,,10.0,,,8.9,,,8.663153271848923,,,8.500020000000001,,,7.5,,,5.625,,,8.25,,,8.325132654369785,Desistencia,2022.0,0.0,9.187717757282973,8.00001,6.9375
ALUNO-525,,,7.0,,,Topázio,,,0.0,,,5.0,,,7.75,,,10.0,,,8.75001,,,7.5,,,7.34375,,,8.291667499999999,,,8.0677095,Desistencia,2022.0,7.0,7.583333333333333,8.125005,7.8177087499999995
ALUNO-528,,,3.0,,,Quartzo,,,0.0,,,5.0,,,5.0,,,5.340909090909091,,,8.33334,,,7.5,,,6.25,,,5.708325,,,5.918180818181819,Desistencia,2022.0,3.0,5.113636363636363,7.91667,5.9791625
ALUNO-532,,,0.0,,,Ágata,,,0.0,,,5.0,,,4.583333333333334,,,6.960784313725491,,,9.000020000000001,,,7.5,,,5.0,,,6.91666,,,6.342157529411765,Desistencia,2022.0,0.0,5.514705882352942,8.25001,5.95833
ALUNO-539,,,0.0,,,Ágata,,,0.0,,,5.0,,,6.5,,,7.895719691385326,,,10.00002,,,5.625,,,4.6875,,,6.99999,,,6.810393938277065,Desistencia,2022.0,0.0,6.465239897128441,7.81251,5.843745
ALUNO-543,,,0.0,,,Topázio,,,0.0,,,10.0,,,8.066666666666666,,,8.54852876592007,,,9.50002,,,7.5,,,5.625,,,7.75,,,8.135541086517346,Desistencia,2022.0,0.0,8.871731810862245,8.50001,6.6875
ALUNO-551,,,0.0,,,Topázio,,,1.0,,,10.0,,,9.183333333333334,,,9.20314253647587,,,8.500020000000001,,,8.125,,,5.9375,,,8.583335,,,8.650214173961842,Desistencia,2022.0,0.0,9.462158623269735,8.31251,7.2604175
ALUNO-553,,,1.0,,,Ametista,,,0.0,,,5.0,,,5.25,,,10.0,,,8.000020000000001,,,7.5,,,5.833333333333334,,,7.055553333333332,,,7.094446,Desistencia,2022.0,1.0,6.75,7.7500100000000005,6.444443333333333
ALUNO-554,,,2.0,,,Ametista,,,0.0,,,5.0,,,8.75,,,8.717948717948719,,,9.000020000000001,,,7.5,,,6.458333333333334,,,7.777780000000001,,,7.844981076923077,Desistencia,2022.0,2.0,7.489316239316239,8.25001,7.118056666666668
ALUNO-556,,,3.0,,,Ágata,,,0.0,,,5.0,,,6.0,,,8.667027417027416,,,7.08334,,,5.0,,,7.65625,,,7.875,,,6.982364483405484,Desistencia,2022.0,3.0,6.555675805675805,6.04167,7.765625
ALUNO-558,,,3.0,,,Quartzo,,,0.0,,,5.0,,,3.0,,,5.811844405594407,,,7.08334,,,6.25,,,7.03125,,,5.6249925,,,5.423826381118881,Desistencia,2022.0,3.0,4.603948135198135,6.66667,6.328121250000001
ALUNO-573,,,0.0,,,Ametista,,,1.0,,,5.0,,,6.5,,,8.723227752639517,,,9.50002,,,7.5,,,5.625,,,8.5,,,7.507147550527904,Desistencia,2022.0,0.0,6.741075917546506,8.50001,7.0625
ALUNO-575,,,0.0,,,Ágata,,,0.0,,,5.0,,,6.166666666666666,,,7.98076923076923,,,9.50002,,,7.5,,,5.625,,,7.166655,,,7.02532017948718,Desistencia,2022.0,0.0,6.382478632478633,8.50001,6.3958275
ALUNO-576,,,0.0,,,Ágata,,,0.0,,,10.0,,,4.433333333333334,,,7.5,,,10.00002,,,7.5,,,5.3125,,,6.583325,,,6.984583666666667,Desistencia,2022.0,0.0,7.311111111111111,8.75001,5.9479125
ALUNO-580,,,1.0,,,Ametista,,,0.0,,,5.0,,,6.5,,,9.523809523809524,,,10.00002,,,7.5,,,6.25,,,7.555553333333333,,,7.590874571428571,Desistencia,2022.0,1.0,7.007936507936509,8.75001,6.902776666666666
ALUNO-582,,,1.0,,,Ametista,,,0.0,,,5.0,,,6.25,,,8.842592592592592,,,9.50002,,,7.5,,,6.25,,,7.166665,,,7.276853518518519,Desistencia,2022.0,1.0,6.697530864197531,8.50001,6.7083325
ALUNO-587,,,0.0,,,Ágata,,,0.0,,,5.0,,,5.75,,,7.915343915343915,,,7.41668,,,5.625,,,5.625,,,6.666665,,,6.433069783068783,Desistencia,2022.0,0.0,6.2217813051146384,6.52084,6.1458325
ALUNO-590,,,0.0,,,Ametista,,,0.0,,,10.0,,,8.35,,,7.674242424242425,,,9.000020000000001,,,8.125,,,4.6875,,,6.75,,,7.736100484848485,Desistencia,2022.0,0.0,8.674747474747475,8.56251,5.71875
ALUNO-591,,,1.0,,,Topázio,,,0.0,,,10.0,,,7.75,,,9.62962962962963,,,8.000020000000001,,,7.5,,,6.25,,,7.5,,,8.150927925925927,Desistencia,2022.0,1.0,9.126543209876543,7.7500100000000005,6.875
ALUNO-592,,,3.0,,,Quartzo,,,0.0,,,2.5,,,1.111111111111111,,,3.359047202797203,,,7.91667,,,5.0,,,4.0625,,,4.2916625,,,3.700281162781663,Desistencia,2022.0,3.0,2.323386104636105,6.458335,4.1770812500000005
ALUNO-593,,,5.0,,,Ágata,,,0.0,,,5.0,,,4.833333333333333,,,6.637362637362637,,,8.33334,,,7.5,,,6.71875,,,6.2916725,,,6.307682694139194,Desistencia,2022.0,5.0,5.49023199023199,7.91667,6.50521125
ALUNO-600,,,0.0,,,Ágata,,,0.0,,,5.0,,,7.15,,,8.597883597883596,,,9.000020000000001,,,5.0,,,3.75,,,6.583325,,,6.741243719576721,Desistencia,2022.0,0.0,6.915961199294532,7.0000100000000005,5.1666625
ALUNO-607,,,4.0,,,Ágata,,,0.0,,,5.0,,,5.0,,,6.52991452991453,,,9.16668,,,7.5,,,6.25,,,6.1250025,,,6.322651405982906,Desistencia,2022.0,4.0,5.50997150997151,8.33334,6.18750125
ALUNO-612,,,1.0,,,Quartzo,,,0.0,,,2.5,,,2.5,,,7.75925925925926,,,10.00002,,,6.875,,,4.375,,,5.0,,,5.426853851851853,Desistencia,2022.0,1.0,4.253086419753086,8.43751,4.6875
ALUNO-621,,,0.0,,,Ágata,,,0.0,,,5.0,,,7.1,,,6.238095238095238,,,9.50002,,,7.5,,,5.0,,,6.333325,,,6.634286047619048,Desistencia,2022.0,0.0,6.112698412698413,8.50001,5.6666625
ALUNO-623,,,3.0,,,Ametista,,,0.0,,,10.0,,,5.222222222222222,,,7.749258893280633,,,9.16668,,,7.5,,,6.875,,,7.5,,,7.448464223100571,Desistencia,2022.0,3.0,7.657160371834284,8.33334,7.1875
ALUNO-633,,,1.0,,,Ágata,,,0.0,,,5.0,,,7.5,,,7.189847189847191,,,9.50002,,,5.0,,,5.833333333333334,,,6.94444,,,6.860192771302772,Desistencia,2022.0,1.0,6.5632823966157305,7.25001,6.388886666666667
ALUNO-637,,,2.0,,,Ágata,,,0.0,,,5.0,,,3.75,,,9.388888888888888,,,9.000020000000001,,,7.5,,,6.458333333333334,,,7.5,,,6.923613111111111,Desistencia,2022.0,2.0,6.046296296296295,8.25001,6.979166666666667
ALUNO-641,,,2.0,,,Ágata,,,0.0,,,5.0,,,4.083333333333333,,,6.741021324354657,,,9.50002,,,7.5,,,6.041666666666666,,,6.722219999999999,,,6.313483598204265,Desistencia,2022.0,2.0,5.274784885895996,8.50001,6.381943333333332
ALUNO-643,,,0.0,,,Topázio,,,0.0,,,5.0,,,8.166666666666668,,,9.351432880844644,,,10.00002,,,7.5,,,6.5625,,,8.25,,,8.059871909502263,Desistencia,2022.0,0.0,7.506033182503771,8.75001,7.40625
ALUNO-649,,,3.0,,,Ametista,,,1.0,,,5.0,,,6.444444444444444,,,10.0,,,8.75001,,,6.875,,,8.125,,,8.66667,,,7.897223888888889,Desistencia,2022.0,3.0,7.148148148148148,7.812505,8.395835
ALUNO-650,,,0.0,,,Ágata,,,0.0,,,5.0,,,6.083333333333334,,,8.378582202111614,,,8.000020000000001,,,7.5,,,5.625,,,7.083325,,,6.92155010708899,Desistencia,2022.0,0.0,6.487305178481649,7.7500100000000005,6.3541625
ALUNO-651,,,1.0,,,Quartzo,,,0.0,,,5.0,,,2.916666666666667,,,4.083652618135376,,,9.000020000000001,,,7.5,,,5.0,,,5.916665,,,5.233398856960409,Desistencia,2022.0,1.0,4.0001064282673475,8.25001,5.4583325
ALUNO-652,,,2.0,,,Ágata,,,0.0,,,5.0,,,4.933333333333334,,,7.462653288740245,,,7.41668,,,5.0,,,5.625,,,6.499996666666665,,,6.083364657748049,Desistencia,2022.0,2.0,5.79866220735786,6.20834,6.062498333333332
ALUNO-654,,,2.0,,,Ágata,,,0.0,,,5.0,,,6.25,,,7.871387871387871,,,7.00002,,,7.5,,,6.458333333333334,,,7.277776666666666,,,6.875668240944242,Desistencia,2022.0,2.0,6.37379595712929,7.25001,6.868055
ALUNO-656,,,0.0,,,Topázio,,,1.0,,,5.0,,,9.583333333333332,,,9.345479082321187,,,10.00002,,,7.5,,,5.9375,,,9.416675,,,8.512849483130905,Desistencia,2022.0,0.0,7.976270805218173,8.75001,7.6770875
ALUNO-662,,,1.0,,,Topázio,,,0.0,,,5.0,,,9.25,,,9.62962962962963,,,9.50002,,,7.5,,,6.25,,,7.5,,,8.100927925925927,Desistencia,2022.0,1.0,7.959876543209877,8.50001,6.875
ALUNO-665,,,0.0,,,Ametista,,,0.0,,,5.0,,,7.0,,,9.473684210526317,,,9.50002,,,7.5,,,5.625,,,7.41666,,,7.540570842105263,Desistencia,2022.0,0.0,7.157894736842105,8.50001,6.52083
ALUNO-667,,,3.0,,,Ágata,,,0.0,,,5.0,,,4.0,,,7.25,,,6.25,,,7.5,,,7.5,,,6.1249925,,,6.0999985,Desistencia,2022.0,3.0,5.416666666666667,6.875,6.812496250000001
ALUNO-669,,,1.0,,,Ágata,,,0.0,,,5.0,,,1.916666666666666,,,9.02777777777778,,,9.000020000000001,,,6.875,,,5.0,,,6.249995,,,6.026389888888889,Desistencia,2022.0,1.0,5.314814814814816,7.9375100000000005,5.6249975
ALUNO-673,,,3.0,,,Ametista,,,0.0,,,10.0,,,5.166666666666667,,,9.136363636363637,,,9.16668,,,5.625,,,7.96875,,,8.27778,,,7.792205060606061,Desistencia,2022.0,3.0,8.101010101010102,7.39584,8.123265
ALUNO-674,,,3.0,,,Ágata,,,0.0,,,5.0,,,6.75,,,6.116071428571428,,,7.5,,,7.5,,,7.34375,,,6.208325,,,6.549254285714286,Desistencia,2022.0,3.0,5.955357142857142,7.5,6.7760375
ALUNO-679,,,0.0,,,Ametista,,,0.0,,,2.5,,,6.666666666666666,,,9.682539682539682,,,10.00002,,,7.5,,,5.9375,,,7.083325,,,7.28025826984127,Desistencia,2022.0,0.0,6.283068783068782,8.75001,6.5104125
ALUNO-692,,,2.0,,,Ametista,,,1.0,,,5.0,,,7.333333333333333,,,8.177910052910052,,,6.41668,,,6.25,,,6.458333333333334,,,8.388886666666666,,,7.192527343915344,Desistencia,2022.0,2.0,6.837081128747795,6.33334,7.42361
ALUNO-697,,,3.0,,,Quartzo,,,0.0,,,2.5,,,0.0,,,5.60515873015873,,,0.0,,,6.25,,,7.34375,,,6.8333275,,,4.097072246031746,Desistencia,2022.0,3.0,2.701719576719577,3.125,7.08853875
ALUNO-701,,,3.0,,,Ágata,,,0.0,,,2.5,,,4.788888888888889,,,7.729166666666667,,,9.16668,,,6.875,,,7.34375,,,6.2083225,,,6.333818611111111,Desistencia,2022.0,3.0,5.006018518518519,8.02084,6.776036250000001
ALUNO-705,,,3.0,,,Ágata,,,0.0,,,10.0,,,3.333333333333333,,,6.41644385026738,,,9.16668,,,7.5,,,6.875,,,5.8333275,,,6.470788936720144,Desistencia,2022.0,3.0,6.583259061200238,8.33334,6.35416375
ALUNO-711,,,2.0,,,Quartzo,,,0.0,,,5.0,,,2.583333333333333,,,7.259407259407261,,,8.500020000000001,,,5.0,,,5.833333333333334,,,5.777773333333333,,,5.557438118548119,Desistencia,2022.0,2.0,4.947580197580198,6.7500100000000005,5.805553333333334
ALUNO-715,,,1.0,,,Ágata,,,0.0,,,5.0,,,6.75,,,7.417508417508417,,,9.000020000000001,,,7.5,,,5.625,,,7.25,,,6.996003683501685,Desistencia,2022.0,1.0,6.389169472502805,8.25001,6.4375
ALUNO-723,,,3.0,,,Quartzo,,,0.0,,,5.0,,,3.444444444444445,,,5.120271907389959,,,0.0,,,7.5,,,5.9375,,,4.416665,,,4.44002627036688,Desistencia,2022.0,3.0,4.521572117278135,3.75,5.1770825
ALUNO-727,,,0.0,,,Quartzo,,,0.0,,,5.0,,,2.583333333333333,,,5.03306195772656,,,9.50002,,,7.5,,,5.625,,,7.083325,,,5.702446058211979,Desistencia,2022.0,0.0,4.205465097019965,8.50001,6.3541625
ALUNO-728,,,2.0,,,Ametista,,,0.0,,,10.0,,,5.666666666666667,,,9.601571268237937,,,9.000020000000001,,,5.0,,,6.041666666666666,,,7.833333333333332,,,7.624482920314255,Desistencia,2022.0,2.0,8.422745978301535,7.0000100000000005,6.937499999999999
ALUNO-734,,,3.0,,,Ametista,,,0.0,,,10.0,,,3.75,,,8.835227272727273,,,8.33334,,,7.5,,,7.5,,,7.2499975,,,7.300378954545454,Desistencia,2022.0,3.0,7.528409090909091,7.91667,7.37499875
ALUNO-735,,,0.0,,,Ágata,,,0.0,,,10.0,,,5.916666666666666,,,7.268924626380766,,,6.41668,,,5.625,,,5.625,,,7.083325,,,6.820451258609487,Desistencia,2022.0,0.0,7.72853043101581,6.02084,6.3541625
ALUNO-751,,,1.0,,,Ametista,,,0.0,,,5.0,,,7.75,,,9.07018907018907,,,9.50002,,,7.5,,,6.041666666666667,,,7.111109999999999,,,7.590428480704481,Desistencia,2022.0,1.0,7.27339635672969,8.50001,6.576388333333333
ALUNO-752,,,0.0,,,Ametista,,,0.0,,,5.0,,,7.166666666666666,,,9.04804625199362,,,8.500020000000001,,,5.625,,,5.625,,,7.499995,,,7.217943583732057,Desistencia,2022.0,0.0,7.071570972886762,7.0625100000000005,6.5624975
ALUNO-754,,,5.0,,,Ágata,,,0.0,,,5.0,,,5.5,,,6.765005827505828,,,8.75001,,,7.5,,,7.34375,,,6.4166675,,,6.595710665501167,Desistencia,2022.0,5.0,5.755001942501942,8.125005,6.8802087499999995
ALUNO-759,,,0.0,,,Ametista,,,0.0,,,10.0,,,7.833333333333333,,,8.618233618233617,,,9.000020000000001,,,7.5,,,5.625,,,7.499995,,,8.00281439031339,Desistencia,2022.0,0.0,8.81718898385565,8.25001,6.5624975
ALUNO-761,,,0.0,,,Ametista,,,0.0,,,5.0,,,6.0,,,8.609486679662117,,,10.00002,,,7.5,,,5.625,,,7.499995,,,7.234398335932424,Desistencia,2022.0,0.0,6.536495559887373,8.75001,6.5624975
ALUNO-762,,,1.0,,,Ágata,,,0.0,,,5.0,,,6.5,,,6.730800064133398,,,7.00002,,,7.5,,,6.25,,,6.999999999999999,,,6.62116201282668,Desistencia,2022.0,1.0,6.076933354711133,7.25001,6.625
ALUNO-764,,,0.0,,,Ágata,,,0.0,,,5.0,,,6.25,,,8.40683885640026,,,9.50002,,,5.625,,,4.6875,,,7.41666,,,6.895951771280052,Desistencia,2022.0,0.0,6.552279618800086,7.56251,6.05208
ALUNO-765,,,0.0,,,Topázio,,,1.0,,,10.0,,,8.666666666666668,,,8.80952380952381,,,10.00002,,,7.5,,,5.625,,,8.416665,,,8.491073095238097,Desistencia,2022.0,0.0,9.15873015873016,8.75001,7.0208325
ALUNO-770,,,3.0,,,Topázio,,,1.0,,,10.0,,,7.555555555555556,,,8.836817168338907,,,9.16668,,,7.5,,,8.28125,,,8.458337499999999,,,8.464935044778892,Desistencia,2021.0,3.0,8.797457574631489,8.33334,8.36979375
ALUNO-771,,,0.0,,,Ágata,,,0.0,,,5.0,,,6.666666666666666,,,8.112179487179487,,,8.91668,,,7.5,,,3.4375,,,5.41666,,,6.524519230769231,Desistencia,2022.0,0.0,6.592948717948718,8.20834,4.42708
ALUNO-772,,,7.0,,,Ametista,,,0.0,,,5.0,,,9.0,,,8.69047619047619,,,6.25,,,6.25,,,5.625,,,6.875,,,7.225595238095238,Desistencia,2022.0,7.0,7.563492063492063,6.25,6.25
ALUNO-774,,,3.0,,,Topázio,,,1.0,,,10.0,,,7.555555555555556,,,9.415584415584416,,,8.33334,,,7.5,,,8.28125,,,9.1666725,,,8.639021494227995,Desistencia,2022.0,3.0,8.99037999037999,7.91667,8.72396125
ALUNO-778,,,0.0,,,Ágata,,,0.0,,,10.0,,,6.083333333333333,,,5.411605937921728,,,8.000020000000001,,,7.5,,,4.6875,,,7.499995,,,6.817738854251012,Desistencia,2022.0,0.0,7.16497975708502,7.7500100000000005,6.0937475
ALUNO-787,,,5.0,,,Ágata,,,0.0,,,5.0,,,6.75,,,6.765005827505828,,,7.91667,,,7.5,,,7.34375,,,5.9583375,,,6.670710665501166,Desistencia,2022.0,5.0,6.171668609168609,7.708335,6.6510437499999995
ALUNO-788,,,5.0,,,Ágata,,,0.0,,,5.0,,,2.111111111111111,,,8.440285204991088,,,8.75001,,,6.25,,,5.208333333333334,,,7.08333,,,6.047779596553774,Desistencia,2022.0,5.0,5.183798772034066,7.500005,6.145831666666667
